epoch,learning_rate,loss,mae,val_loss,val_mae
31,0.0005000000237487257,0.1957472264766693,0.3099766969680786,0.14654140174388885,0.26232093572616577
32,0.0005000000237487257,0.19470080733299255,0.3091054856777191,0.1461649239063263,0.26281866431236267
33,0.0005000000237487257,0.19404396414756775,0.3086272180080414,0.14649701118469238,0.262955904006958
34,0.0005000000237487257,0.19381709396839142,0.308364599943161,0.14550700783729553,0.26168328523635864
35,0.0005000000237487257,0.1934259831905365,0.3080907166004181,0.14664743840694427,0.26305752992630005
36,0.0005000000237487257,0.19372214376926422,0.3082927167415619,0.14803241193294525,0.26503825187683105
37,0.0005000000237487257,0.19329053163528442,0.30778396129608154,0.14555272459983826,0.26173803210258484
38,0.0005000000237487257,0.19242818653583527,0.3072507083415985,0.1458452343940735,0.2625986635684967
39,0.0005000000237487257,0.19223330914974213,0.30710166692733765,0.14425335824489594,0.260125994682312
40,0.0005000000237487257,0.19207991659641266,0.30686086416244507,0.14509974420070648,0.26117968559265137
41,0.0005000000237487257,0.1923225224018097,0.3071863651275635,0.1441771239042282,0.2602998614311218
42,0.0005000000237487257,0.19140155613422394,0.3063017725944519,0.1445227861404419,0.26066169142723083
43,0.0005000000237487257,0.190901979804039,0.30587998032569885,0.14838537573814392,0.2644939124584198
44,0.0005000000237487257,0.19655707478523254,0.3089377284049988,0.1435338258743286,0.25978708267211914
45,0.0005000000237487257,0.1913256198167801,0.30612608790397644,0.14354565739631653,0.2597050964832306
46,0.0005000000237487257,0.1909702569246292,0.30582788586616516,0.14323273301124573,0.2588594853878021
47,0.0005000000237487257,0.19053035974502563,0.30550575256347656,0.14366726577281952,0.26011207699775696
48,0.0005000000237487257,0.19013023376464844,0.3051880896091461,0.14327916502952576,0.25923213362693787
49,0.0005000000237487257,0.19028963148593903,0.30544716119766235,0.14424902200698853,0.2607458233833313
50,0.0005000000237487257,0.1898919939994812,0.3049616515636444,0.1429174542427063,0.25888097286224365
51,0.0005000000237487257,0.18961185216903687,0.30474480986595154,0.14228256046772003,0.25842198729515076
52,0.0005000000237487257,0.18923813104629517,0.30443719029426575,0.14286580681800842,0.2590789794921875
53,0.0005000000237487257,0.18895645439624786,0.30428871512413025,0.14333148300647736,0.25986918807029724
54,0.0005000000237487257,0.18884962797164917,0.3041204512119293,0.14268408715724945,0.25855231285095215
55,0.0005000000237487257,0.18860195577144623,0.3039780855178833,0.14491546154022217,0.2610059678554535
56,0.0005000000237487257,0.18998995423316956,0.3047757148742676,0.14613617956638336,0.26072821021080017
57,0.0002500000118743628,0.18805894255638123,0.3035784363746643,0.14216135442256927,0.2583014667034149
58,0.0002500000118743628,0.1878175586462021,0.3035429120063782,0.14238740503787994,0.2583532929420471
59,0.0002500000118743628,0.18751543760299683,0.30324190855026245,0.14189061522483826,0.2578028738498688
60,0.0002500000118743628,0.18728964030742645,0.3030189573764801,0.14181183278560638,0.25766780972480774
61,0.0002500000118743628,0.18711410462856293,0.30287832021713257,0.1422123908996582,0.2581596374511719
62,0.0002500000118743628,0.18693667650222778,0.30275723338127136,0.14124274253845215,0.2571256160736084
63,0.0002500000118743628,0.1868305653333664,0.30265486240386963,0.14115801453590393,0.2570827007293701
64,0.0002500000118743628,0.18674489855766296,0.30259931087493896,0.1418648213148117,0.2578873336315155
65,0.0002500000118743628,0.18666274845600128,0.3025265336036682,0.14096853137016296,0.25712084770202637
66,0.0002500000118743628,0.18643951416015625,0.30232253670692444,0.1408555507659912,0.2565401792526245
67,0.0002500000118743628,0.1863842010498047,0.30228766798973083,0.1409951001405716,0.2570250630378723
68,0.0002500000118743628,0.18636511266231537,0.3022596538066864,0.14083559811115265,0.25667986273765564
69,0.0002500000118743628,0.18619583547115326,0.3021409213542938,0.14104510843753815,0.2571030557155609
70,0.0002500000118743628,0.18625687062740326,0.30212801694869995,0.1404028981924057,0.2561926543712616
71,0.0002500000118743628,0.18613001704216003,0.30209407210350037,0.14162662625312805,0.2576810121536255
72,0.0002500000118743628,0.18590742349624634,0.3019227683544159,0.14107167720794678,0.256833016872406
73,0.0002500000118743628,0.18589676916599274,0.3019244372844696,0.14226309955120087,0.2587949335575104
74,0.0002500000118743628,0.18582145869731903,0.30183377861976624,0.1412312388420105,0.25732049345970154
75,0.0002500000118743628,0.18561352789402008,0.3017353117465973,0.14060167968273163,0.25670355558395386
76,0.0001250000059371814,0.18508075177669525,0.30134743452072144,0.14047026634216309,0.2562987208366394
77,0.0001250000059371814,0.18506617844104767,0.3013274371623993,0.14024245738983154,0.2561345398426056
78,0.0001250000059371814,0.1849842518568039,0.30124929547309875,0.14045846462249756,0.25635749101638794
79,0.0001250000059371814,0.18483774363994598,0.30117926001548767,0.14023619890213013,0.25618478655815125
80,0.0001250000059371814,0.18492966890335083,0.30120208859443665,0.14006173610687256,0.25590381026268005
81,0.0001250000059371814,0.18472245335578918,0.3010769486427307,0.1399892270565033,0.2556716203689575
82,0.0001250000059371814,0.18482796847820282,0.3011195957660675,0.1400623619556427,0.25585639476776123
83,0.0001250000059371814,0.1846875250339508,0.30102041363716125,0.1401258409023285,0.25568702816963196
84,0.0001250000059371814,0.1850229799747467,0.30123284459114075,0.1404482126235962,0.2565322518348694
85,0.0001250000059371814,0.18460781872272491,0.30099186301231384,0.1399834156036377,0.25590527057647705
86,6.25000029685907e-05,0.18441730737686157,0.300852507352829,0.13978458940982819,0.2556564211845398
87,6.25000029685907e-05,0.18430331349372864,0.3007471263408661,0.14005424082279205,0.2559555470943451
88,6.25000029685907e-05,0.18434768915176392,0.30077064037323,0.13986735045909882,0.2557486295700073
89,6.25000029685907e-05,0.18425346910953522,0.30073943734169006,0.13966166973114014,0.2555747628211975
90,6.25000029685907e-05,0.18421196937561035,0.3007007837295532,0.1398930698633194,0.2557657063007355
91,6.25000029685907e-05,0.1841513216495514,0.3006848096847534,0.13975854218006134,0.2556171715259552
92,6.25000029685907e-05,0.18405874073505402,0.3006081283092499,0.13966375589370728,0.2556840777397156
93,6.25000029685907e-05,0.1840878576040268,0.3006115257740021,0.14002758264541626,0.2559792399406433
94,6.25000029685907e-05,0.18411077558994293,0.3006076514720917,0.1396903395652771,0.25562584400177
95,3.125000148429535e-05,0.18392273783683777,0.30048197507858276,0.1395641565322876,0.25544849038124084
96,3.125000148429535e-05,0.18395674228668213,0.3005273938179016,0.13962650299072266,0.25552311539649963
97,3.125000148429535e-05,0.18391501903533936,0.3004719316959381,0.139494389295578,0.2553931176662445
98,3.125000148429535e-05,0.18386253714561462,0.30045220255851746,0.13954491913318634,0.25553232431411743
99,3.125000148429535e-05,0.1838696151971817,0.3004542291164398,0.1396331787109375,0.25552013516426086
